Iteration,Timestamp,Metric,Value,Unit
14,2025-10-20 20:15:36,top_influencers_time,1.8971352577209473,seconds
14,2025-10-20 20:15:36,stats_time,3.3144474029541016,seconds
14,2025-10-20 20:15:36,avg_out_degree,16.97037643207856,edges
14,2025-10-20 20:15:36,max_out_degree,893,edges
14,2025-10-20 20:15:36,avg_in_degree,43.54850902981941,edges
14,2025-10-20 20:15:36,max_in_degree,457,edges
14,2025-10-20 20:15:36,total_processing_time,22.620126724243164,seconds
14,2025-10-20 20:15:36,overall_throughput,4583.926574066056,edges/second
15,2025-10-20 20:16:06,download_time,0.7559921741485596,seconds
15,2025-10-20 20:16:06,read_time,3.5325987339019775,seconds
15,2025-10-20 20:16:06,total_edges,103689,edges
15,2025-10-20 20:16:06,count_time,1.9086477756500244,seconds
15,2025-10-20 20:16:06,count_throughput,54325.895706287054,edges/second
15,2025-10-20 20:16:06,total_nodes,7115,nodes
15,2025-10-20 20:16:06,unique_nodes_time,2.2747256755828857,seconds
15,2025-10-20 20:16:06,outdegree_time,5.945321559906006,seconds
15,2025-10-20 20:16:06,outdegree_throughput,1027.6988281348063,nodes/second
15,2025-10-20 20:16:06,indegree_time,4.01374363899231,seconds
15,2025-10-20 20:16:06,indegree_throughput,593.2117778697431,nodes/second
15,2025-10-20 20:16:06,top_influencers_time,1.5756862163543701,seconds
15,2025-10-20 20:16:06,stats_time,2.9861207008361816,seconds
15,2025-10-20 20:16:06,avg_out_degree,16.97037643207856,edges
15,2025-10-20 20:16:06,max_out_degree,893,edges
15,2025-10-20 20:16:06,avg_in_degree,43.54850902981941,edges
15,2025-10-20 20:16:06,max_in_degree,457,edges
15,2025-10-20 20:16:06,total_processing_time,18.704245567321777,seconds
15,2025-10-20 20:16:06,overall_throughput,5543.607713382209,edges/second
16,2025-10-20 20:16:39,download_time,0.8129489421844482,seconds
16,2025-10-20 20:16:39,read_time,3.5988268852233887,seconds
16,2025-10-20 20:16:39,total_edges,103689,edges
16,2025-10-20 20:16:39,count_time,2.108600378036499,seconds
16,2025-10-20 20:16:39,count_throughput,49174.32486498643,edges/second
